question_raw,canonical_tag,row_id,tag,status_reason,audit_status,reason_code,rationale,composite_score,audit_buffer,e5_margin,gemma_margin,token_alignment,artifact_score
"নির্বাচন কমিশনের পোস্টাল ভোট অ্যাপের নিশ্চিতকরণ কোড কি সঙ্গে সঙ্গে আসে, নাকি কয়েক মিনিট সময় লাগে?",otp_delivery_time,52701,otp_delivery_time,below_audit_buffer,,,,0.5502531378801552,False,0.01403510570526123,0.10151541233062744,0.14285714285714285,0.0
পোস্টাল ভোট BD-তে ওটিপি ডেলিভারি টাইম কত?,otp_delivery_time,52704,otp_delivery_time,below_audit_buffer,,,,0.539164284693649,False,0.014168083667755127,0.06321829557418823,0.0,0.0
Postal Vote BD থেকে পাঠানো যাচাইকরণ কোড কত সময়ের মধ্যে পাওয়া যায়?,otp_delivery_time,52710,otp_delivery_time,below_audit_buffer,,,,0.5341698578876698,False,0.013518095016479492,0.10097259283065796,0.0,0.0
Postal Vote BD-র OTP ডেলিভারি হতে কতটা বিলম্ব হতে পারে?,otp_delivery_time,52716,otp_delivery_time,below_audit_buffer,,,,0.533329547584401,False,0.010736167430877686,0.12089258432388306,0.14285714285714285,0.0
পোস্টাল ভোট BD অ্যাপের ওটিপি কি সাথে সাথে আসে?,otp_delivery_time,52717,otp_delivery_time,below_audit_buffer,,,,0.4213744996385653,False,-0.004326879978179932,-0.11478281021118164,0.0,0.0
পোস্টাল ভোট অ্যাপের ভেরিফিকেশন SMS কতক্ষণে ডেলিভার হয়?,otp_delivery_time,52722,otp_delivery_time,below_audit_buffer,,,,0.5485290045711374,False,0.016786694526672363,0.11115884780883789,0.0,0.0
নির্বাচন কমিশনের পোস্টাল ভোট অ্যাপে কোড কি ইনস্ট্যান্ট আসে?,otp_delivery_time,52723,otp_delivery_time,below_audit_buffer,,,,0.41249986605644945,False,-0.0009561777114868164,-0.08079487085342407,0.0,0.0
মোবাইলে পোস্টাল ভোট অ্যাপের সিকিউরিটি কোড কতটা দেরিতে আসে?,otp_delivery_time,52729,otp_delivery_time,below_audit_buffer,,,,0.5169047504507238,False,0.006656467914581299,0.13056403398513794,0.14285714285714285,0.0
পোস্টাল ভোট BD অ্যাপের SMS OTP কি সঙ্গে সঙ্গে পাওয়া যায়?,otp_delivery_time,52733,otp_delivery_time,below_audit_buffer,,,,0.4612319669522154,False,-0.0044553279876708984,-0.0673556923866272,0.14285714285714285,0.0
ইসি পোস্টাল ভোট অ্যাপে রেজিস্ট্রেশনের OTP কত তাড়াতাড়ি আসে?,otp_delivery_time,52736,otp_delivery_time,below_audit_buffer,,,,0.5508372531323867,False,0.010694801807403564,0.11819124221801758,0.14285714285714285,0.0
"পোস্টাল ভোট অ্যাপের নিশ্চিতকরণ SMS কখন পাওয়া যায় সাথে সাথে, নাকি একটু পর?",otp_delivery_time,52741,otp_delivery_time,below_audit_buffer,,,,0.5040076056139776,False,0.004069626331329346,0.06557446718215942,0.14285714285714285,0.0
পোস্টাল ভোটে ওটিপি এসএমএস আসতে সাধারণত কতক্ষণ লাগে?,otp_delivery_time,52742,otp_delivery_time,below_audit_buffer,,,,0.5512243810810572,False,0.02298581600189209,0.04540681838989258,0.0,0.0
Postal Vote BD ভেরিফিকেশন কোড কি দেরিতে আসে?,otp_delivery_time,52743,otp_delivery_time,below_audit_buffer,,,,0.47782166548083815,False,0.004165768623352051,0.08242213726043701,0.0,0.0
পোস্টাল ভোট অ্যাপের ওটিপি কি ইনস্ট্যান্ট না কয়েক মিনিট পরে?,otp_delivery_time,52754,otp_delivery_time,below_audit_buffer,,,,0.5228192751076214,False,0.013299524784088135,0.06916940212249756,0.0,0.0
ইসি পোস্টাল ভোটিং অ্যাপ থেকে আসা ওটিপি কত দ্রুত পাওয়া যায়?,otp_delivery_time,52763,otp_delivery_time,below_audit_buffer,,,,0.524784420059095,False,0.010238587856292725,0.1290745735168457,0.0,0.0
Postal Vote BD-এর নিশ্চিতকরণ কোড কি সঙ্গে সঙ্গে ডেলিভার হয়?,otp_delivery_time,52769,otp_delivery_time,below_audit_buffer,,,,0.42642307249592615,False,-0.0011396408081054688,-0.008599162101745605,0.14285714285714285,0.0
পোস্টাল ভোট অ্যাপের SMS কোড কি কিছু মিনিট পর আসে?,otp_delivery_time,52775,otp_delivery_time,below_audit_buffer,,,,0.5350225317293725,False,0.012250959873199463,0.13545632362365723,0.0,0.0
পোস্টাল ভোট অ্যাপের নিশ্চিতকরণ কোড কি কয়েক মিনিট দেরিতে পৌঁছায়?,otp_delivery_time,52785,otp_delivery_time,below_audit_buffer,,,,0.5513973926375264,False,0.01147150993347168,0.11825978755950928,0.14285714285714285,0.0
Postal Vote BD-তে ওটিপি এসএমএস কত মিনিটের মধ্যে আসে?,otp_delivery_time,52787,otp_delivery_time,below_audit_buffer,,,,0.542440651079377,False,0.016051948070526123,0.09796571731567383,0.0,0.0
পোস্টাল ভোট BD অ্যাপে ভেরিফিকেশন কোড পাওয়া পর্যন্ত কতক্ষণ ওয়েট করব?,otp_delivery_time,52790,otp_delivery_time,below_audit_buffer,,,,0.5520449233727208,False,0.010622978210449219,0.08304041624069214,0.0,0.0
পোস্টাল ভোট অ্যাপের ওটিপি কি সাথে সাথে না এসে কিছুটা পর আসে?,otp_delivery_time,52791,otp_delivery_time,below_audit_buffer,,,,0.4783379771000525,False,0.008910000324249268,-0.08109468221664429,0.0,0.0
"পোস্টাল ভোটিং বিডি অ্যাপে OTP না পাচ্ছি, এখন কী করব?",otp_not_received,52998,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53077; both ask what to do when the OTP is not being received.,0.569088512910096,True,0.013764381408691406,0.09039521217346191,0.0,0.0
পোস্টাল ভোট অ্যাপে ৬-অংকের কোড না এলে কী উপায় আছে?,otp_not_received,53000,otp_not_received,below_audit_buffer,,,,0.5240786862697728,False,0.008858561515808105,0.12720263004302979,0.0,0.0
Postal Vote BD অ্যাপ্লিকেশনে OTP ডেলিভারি না হলে কী করব?,otp_not_received,53002,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53062; 'OTP delivery not happen' is the same missing-delivery case.,0.5758604419480295,True,0.018562912940979004,0.10258495807647705,0.0,0.0
পোস্টাল ব্যালট বিডি অ্যাপে ওটিপি মেসেজ না পেলে কী করা উচিত?,otp_not_received,53003,otp_not_received,below_audit_buffer,,,,0.5052128658713674,False,0.007757306098937988,0.054034531116485596,0.0,0.0
পোস্টাল ভোট অ্যাপে SMS OTP না পাওয়া গেলে করণীয় কী?,otp_not_received,53005,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53023; both ask what to do when an SMS OTP is not received.,0.5697098083618869,True,0.014466941356658936,0.12405776977539062,0.0,0.0
পোস্টাল ভোটিং BD অ্যাপে ওটিপি দেরি হলে কী করতে হবে?,otp_not_received,53006,otp_not_received,below_audit_buffer,,,,0.5244817898329612,False,0.010075092315673828,0.04761689901351929,0.0,0.0
পোস্টাল ভোট BD তে OTP না এলে কীভাবে আবার চাইতে পারি?,otp_not_received,53009,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53036; both ask how to request/resend another OTP when it does not arrive.,0.5901374648482963,True,0.02200901508331299,0.1404375433921814,0.0,0.0
Postal Vote BD-তে কোড না পেলে কীভাবে পুনরায় নেব?,otp_not_received,53013,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53032: both ask how to get the code again when it is not received in Postal Vote BD.,0.5299845784807907,True,0.013464689254760742,0.0865318775177002,0.0,0.0
পোস্টাল ভোট বিডি-তে ভেরিফিকেশন SMS না পেলে কী করব?,otp_not_received,53015,otp_not_received,below_audit_buffer,,,,0.5264761195579521,False,0.0054416656494140625,0.04569852352142334,0.0,0.0
পোস্টাল ভোটিং BD অ্যাপে নিশ্চিতকরণ কোড দেরিতে আসলে কী করা উচিত?,otp_not_received,53018,otp_not_received,below_audit_buffer,,,,0.4989760206937183,False,0.006894826889038086,0.016177594661712646,0.0,0.0
পোস্টাল ভোট অ্যাপে ভেরিফিকেশন কোড না আসলে কিভাবে আবার পাঠাব?,otp_not_received,53022,otp_not_received,below_audit_buffer,,,,0.5258727940994234,False,0.007012009620666504,0.025606274604797363,0.0,0.0
পোস্টাল ভোট সিস্টেমে OTP না এলে পরবর্তী ধাপ কী?,otp_not_received,53027,otp_not_received,below_audit_buffer,,,,0.5296181746097876,False,0.011542081832885742,0.05698049068450928,0.0,0.0
পোস্টাল ভোট BD অ্যাপে কনফার্মেশন কোড না এলেই কী করবেন?,otp_not_received,53028,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53044; confirmation code not arriving is the same confirmation OTP-not-received case.,0.563878792995914,True,0.009283244609832764,0.13567274808883667,0.0,0.0
Postal Vote BD-তে ওটিপি বার্তা না পেলে কী করনীয়?,otp_not_received,53029,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of rows 53023 and 53077; it only rewords OTP message not received and what to do.,0.5606542992186186,True,0.01771700382232666,0.0689496397972107,0.0,0.0
পোস্টাল ভোটিং বিডি অ্যাপে ওয়ান-টাইম পিন না এলে সমাধান কী?,otp_not_received,53030,otp_not_received,below_audit_buffer,,,,0.49858644215042863,False,0.004368841648101807,0.0453188419342041,0.0,0.0
পোস্টাল ভোট BD তে কোন সময় পরে আবার OTP চাইতে পারি?,otp_not_received,53034,otp_not_received,audited_flag,audited,sibling_collision,"Asks about the waiting time before requesting another OTP, not about an OTP failing to arrive; better fits OTP resend/cooldown.",0.5750108285542972,True,0.0017865896224975586,0.007037520408630371,0.0,0.0
Postal Vote BD অ্যাপে নিশ্চিতকরণ কোড না পেলে কাকে চাপ দেব?,otp_not_received,53035,otp_not_received,audited_flag,audited,synthetic_artifact,"Intent is related, but the wording 'কাকে চাপ দেব' is malformed/unnatural for an app action and reads like a synthetic artifact.",0.533233408387309,True,0.0063356757164001465,0.12630456686019897,0.0,0.0
পোস্টাল ভোটিং BD-তে ওটিপি কনফার্ম কোড না এলে সমাধান কী?,otp_not_received,53042,otp_not_received,audited_flag,audited,synthetic_artifact,"“ওটিপি কনফার্ম কোড” is redundant and awkward hybrid phrasing, making the row look synthetic despite the intended topic.",0.5443658327139785,True,0.01547330617904663,0.05836284160614014,0.0,0.0
পোস্টাল ভোট BD অ্যাপে OTP বার্তা না এলে কীভাবে পুনরায় চাইব?,otp_not_received,53043,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of resend rows 53036 and 53083; missing OTP message and re-requesting adds no distinct case.,0.580968182750485,True,0.016289710998535156,0.13217169046401978,0.0,0.0
পোস্টাল ভোটিং অ্যাপে OTP না পেলে রিসেন্ডের নিয়ম কী?,otp_not_received,53047,otp_not_received,below_audit_buffer,,,,0.5240022247679341,False,0.014145195484161377,0.04317331314086914,0.0,0.0
পোস্টাল ভোটিং BD অ্যাপে OTP ডিলে হলে কী করব?,otp_not_received,53050,otp_not_received,below_audit_buffer,,,,0.5299059514679972,False,0.004938900470733643,0.039279043674468994,0.0,0.0
পোস্টাল ভোট অ্যাপে OTP না আসলে কীভাবে আবার পাঠাব?,otp_not_received,53051,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53036; both ask how to send/resend the OTP again when it does not arrive.,0.5592067548800559,True,0.011543691158294678,0.08226186037063599,0.0,0.0
Postal Vote BD-তে কনফার্মেশন SMS না এলেই কী করব?,otp_not_received,53052,otp_not_received,below_audit_buffer,,,,0.5140737294267058,False,0.008886516094207764,0.06575232744216919,0.0,0.0
পোস্টাল ভোটিং অ্যাপে OTP না পেলে কি রিসেন্ড বাটন আছে?,otp_not_received,53054,otp_not_received,below_audit_buffer,,,,0.5106378597751068,False,0.009140729904174805,0.0706472396850586,0.0,0.0
Postal Vote BD অ্যাপে ওটিপি না এলে কিভাবে রিকোয়েস্ট রিনিউ করব?,otp_not_received,53055,otp_not_received,audited_flag,audited,synthetic_artifact,"The phrase “রিকোয়েস্ট রিনিউ করব” is awkward and unnatural for OTP resend/re-request, making the row look generated.",0.5522602678007243,True,0.015940546989440918,0.07651841640472412,0.0,0.0
পোস্টাল ভোট BD তে যাচাইকরণ SMS না পেলে কীভাবে সমাধান হবে?,otp_not_received,53056,otp_not_received,below_audit_buffer,,,,0.5171432233990189,False,0.004410505294799805,0.05818283557891846,0.0,0.0
পোস্টাল ভোটিং BD-তে OTP না গেলে কী করব বলবেন?,otp_not_received,53059,otp_not_received,audited_flag,audited,wrong_intent,"Uses “OTP না গেলে” rather than “না এলে/না পেলে”; it reads like an OTP sending/submission failure, not clearly a not-received case.",0.5590563510440336,True,0.01797705888748169,0.03176760673522949,0.0,0.0
Postal Vote BD-তে ভেরিফিকেশন কোড না পেলে রিসেন্ড কিভাবে করব?,otp_not_received,53061,otp_not_received,below_audit_buffer,,,,0.5249150051217092,False,0.0078108906745910645,0.10637378692626953,0.0,0.0
পোস্টাল ভোটিং অ্যাপে SMS OTP না এলে পরবর্তী করণীয় কী?,otp_not_received,53063,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53023; both cover SMS OTP not arriving and the next action.,0.5684438606912241,True,0.014434337615966797,0.061624765396118164,0.0,0.0
পোস্টাল ভোট BD তে ওটিপি না পেলে কি আবার চাইতে পারি?,otp_not_received,53065,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53036; both ask whether/how to request another OTP after not receiving one.,0.5641444858136555,True,0.019048452377319336,0.1402956247329712,0.0,0.0
পোস্টাল ভোট অ্যাপে OTP না এলে কিভাবে নতুনটি নেব?,otp_not_received,53066,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53036; both ask how to get/send another OTP when it does not arrive.,0.5732523545300197,True,0.013428807258605957,0.13857370615005493,0.0,0.0
Postal Vote BD-তে ভেরিফিকেশন মেসেজ না এলে রিসেন্ডের উপায় কী?,otp_not_received,53067,otp_not_received,below_audit_buffer,,,,0.49919264554579446,False,0.0029619336128234863,0.07146596908569336,0.0,0.0
পোস্টাল ভোট BD অ্যাপে ওটিপি পেন্ডিং থাকলে কী করব?,otp_not_received,53069,otp_not_received,below_audit_buffer,,,,0.5155025149038985,False,0.006715297698974609,0.03922247886657715,0.0,0.0
পোস্টাল ভোট অ্যাপে কোড না পেলে কি রিসেন্ড অপশন আছে?,otp_not_received,53071,otp_not_received,below_audit_buffer,,,,0.5169171006886809,False,0.008742928504943848,0.09098881483078003,0.0,0.0
পোস্টাল ভোটিং BD-তে OTP না পাওয়ার সমস্যা হলে কী করব?,otp_not_received,53072,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53077; both ask what to do about an OTP-not-received problem.,0.5592334505197657,True,0.016797780990600586,0.07845944166183472,0.0,0.0
Postal Vote BD অ্যাপে কনফার্মেশন কোড দেরি হলে কী করব?,otp_not_received,53076,otp_not_received,below_audit_buffer,,,,0.5111400193567642,False,0.0075539350509643555,0.07245767116546631,0.0,0.0
পোস্টাল ভোট BD তে ভেরিফাই কোড না এলেই কী করব?,otp_not_received,53078,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53004: both ask what to do if the verification/verify code does not arrive in Postal Vote BD.,0.5470480720677378,True,0.006330251693725586,0.13430970907211304,0.0,0.0
"পোস্টাল ভোট অ্যাপে ওটিপি না এলে কাকে চাপ দেব, কী করব?",otp_not_received,53080,otp_not_received,below_audit_buffer,,,,0.5219748701970364,False,0.0065718889236450195,0.07744032144546509,0.0,0.0
Postal Vote BD-তে নিশ্চিতকরণ কোড না পৌঁছালে রিসেন্ড করবেন কিভাবে?,otp_not_received,53081,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53073: both ask how to resend when a verification/confirmation code does not arrive in Postal Vote BD.,0.5320026311214883,True,0.009829998016357422,0.08446097373962402,0.0,0.0
Postal Vote BD-তে OTP না পেলে নতুন করে কিভাবে চাইব?,otp_not_received,53085,otp_not_received,audited_flag,audited,duplicate,Near-paraphrase of row 53036; it asks to request a new OTP after not receiving one.,0.5703668620859733,True,0.019118070602416992,0.1323699951171875,0.0,0.0
পোস্টাল ভোটিং অ্যাপে ভেরিফাই কোড না পাওয়া গেলে কি করতে হবে?,otp_not_received,53086,otp_not_received,below_audit_buffer,,,,0.507686874087694,False,0.003909468650817871,0.07929939031600952,0.0,0.0
পোস্টাল ভোটবিডি অ্যাপে ওয়ান-টাইম পাসওয়ার্ড পাঠাতে কোনটা ক্লিক করব?,otp_send_button,53097,otp_send_button,below_audit_buffer,,,,0.48939286426286155,False,0.0010301470756530762,-0.016013503074645996,0.0,0.0
ভেরিফিকেশন কোড সাবমিট করতে পোস্টাল ভোট বিডিতে কোন বাটন প্রেস করব?,otp_send_button,53100,otp_send_button,below_audit_buffer,,,,0.5193725413943917,False,0.01370316743850708,0.13239258527755737,0.0,0.0
পোস্টাল Vote BD তে ওটিপি পাঠাতে কোনটা হিট করব?,otp_send_button,53102,otp_send_button,below_audit_buffer,,,,0.5221556725804208,False,0.011046528816223145,0.055149972438812256,0.0,0.0
পোস্টাল ভোট বিডি অ্যাপে নিরাপত্তা কোড পাঠাতে কোন কীতে ক্লিক করা লাগে?,otp_send_button,53103,otp_send_button,below_audit_buffer,,,,0.5215644258083768,False,0.009018242359161377,0.06360858678817749,0.0,0.0
ওটিপি সেন্ড করার বাটনটা পোস্টাল ভোট অ্যাপে কোনটি?,otp_send_button,53106,otp_send_button,below_audit_buffer,,,,0.5324334893221068,False,0.008837342262268066,0.10600942373275757,0.0,0.0
ওটিপি সাবমিট করতে Postal Vote BD তে কোন বোতাম প্রেস দিতে হবে?,otp_send_button,53110,otp_send_button,audited_flag,audited,sibling_collision,"Asks about submitting an OTP, not sending/requesting one. This fits an OTP submit button intent better than OTP send button.",0.5400951635665796,True,0.016872286796569824,0.15830522775650024,0.0,0.0
পোস্টাল ভোট অ্যাপে ওটিপি সেন্ড করতে কার বাটনে প্রেস করব?,otp_send_button,53115,otp_send_button,audited_flag,audited,synthetic_artifact,The phrase 'কার বাটনে প্রেস করব' is malformed/unnatural for 'which button'; not a clean natural example despite the likely intended meaning.,0.567058852880946,True,0.01161181926727295,0.1415398120880127,0.0,0.0
পোস্টাল ভোটবিডি অ্যাপে OTP ফরোয়ার্ড করার বাটন কোনটা?,otp_send_button,53120,otp_send_button,audited_flag,audited,wrong_intent,"Focuses on an OTP forwarding button, not the app button used to send/request an OTP; not a clean fit for this tag.",0.6497427759898612,True,0.006971299648284912,0.14629530906677246,0.0,0.0
পোস্টাল ভোট অ্যাপে ভেরিফিকেশন কোড সাবমিটের জন্য কোন বোতাম ক্লিক করব?,otp_send_button,53122,otp_send_button,audited_flag,audited,sibling_collision,"Asks which button to click to submit a verification code, not to send/request the OTP. This is closer to an OTP/code submit button tag.",0.5324778194646579,True,0.011623024940490723,0.10675323009490967,0.0,0.0
পোস্টাল ভোটবিডি অ্যাপে ওয়ান টাইম পাসওয়ার্ড পাঠাতে কী ক্লিক করব?,otp_send_button,53127,otp_send_button,below_audit_buffer,,,,0.46608944031742505,False,-0.0010949969291687012,-0.04659748077392578,0.0,0.0
Postal Vote BD তে কোড পাঠানোর জন্য কোন অপশন সিলেক্ট করা উচিত?,otp_send_button,53129,otp_send_button,below_audit_buffer,,,,0.5244310497803444,False,0.009301841259002686,0.15385234355926514,0.0,0.0
পোস্টাল ভোট BD অ্যাপে OTP সাবমিটের বাটনটা কোনটি?,otp_send_button,53130,otp_send_button,below_audit_buffer,,,,0.5307305194705167,False,0.011058270931243896,0.09530884027481079,0.0,0.0
ওটিপি সাবমিট করতে পোস্টাল ভোট অ্যাপের কোন বোতামটি টাচ করব?,otp_send_button,53138,otp_send_button,audited_flag,audited,sibling_collision,"Asks which button to touch to submit OTP, which is different from sending/requesting an OTP.",0.5460270572165931,True,0.013855814933776855,0.0943719744682312,0.0,0.0
পোস্টাল ভোট অ্যাপে ভেরিফিকেশন কোড সাবমিট করতে কী ক্লিক করব?,otp_send_button,53146,otp_send_button,below_audit_buffer,,,,0.4649101024408155,False,0.006620228290557861,-0.044716715812683105,0.0,0.0
পোস্টাল ভোটবিডি অ্যাপে ভেরিফিকেশন পাঠাতে কোনটা হিট করবো?,otp_send_button,53151,otp_send_button,below_audit_buffer,,,,0.4910949442150217,False,0.0025967955589294434,-0.004080593585968018,0.0,0.0
Postal Vote BD অ্যাপে One-Time Password পাঠাতে কোন বোতাম চাপি?,otp_send_button,53156,otp_send_button,below_audit_buffer,,,,0.5251898030361137,False,0.0050827860832214355,0.15004372596740723,0.0,0.0
পোস্টাল ভোটবিডি অ্যাপে OTP সাবমিট করতে কী প্রেস করতে হবে?,otp_send_button,53157,otp_send_button,below_audit_buffer,,,,0.5201332244674939,False,0.010242283344268799,0.05171215534210205,0.0,0.0
পোস্টাল ভোট অ্যাপে ভেরিফিকেশন কোড সেন্ড করতে কোন অপশন ট্যাপ করব?,otp_send_button,53158,otp_send_button,below_audit_buffer,,,,0.5045925624946261,False,0.004455924034118652,0.07279586791992188,0.0,0.0
Postal Vote BD তে কোড পাঠাতে কোন বোতাম ঠিক?,otp_send_button,53159,otp_send_button,below_audit_buffer,,,,0.531868043957441,False,0.014245033264160156,0.20772409439086914,0.0,0.0
যাচাইয়ের কোড পাঠাতে পোস্টাল ভোট অ্যাপে কোনটা ক্লিক করবো?,otp_send_button,53161,otp_send_button,below_audit_buffer,,,,0.5295884169971932,False,0.009614109992980957,0.08503615856170654,0.0,0.0
Postal Vote BD তে OTP ফরোয়ার্ড করার জন্য কোন বাটনে ট্যাপ দেব?,otp_send_button,53162,otp_send_button,audited_flag,audited,wrong_intent,Asks about forwarding an OTP rather than sending/generating an OTP via the app's send button; intent differs from the tag.,0.6598558909764694,True,0.012699902057647705,0.1520577073097229,0.0,0.0
পোস্টাল ভোটবিডি অ্যাপে ওয়ান টাইম পাসওয়ার্ড পাঠাতে কোনটা প্রেস করব?,otp_send_button,53163,otp_send_button,below_audit_buffer,,,,0.48104151957547286,False,0.001192927360534668,-0.03320986032485962,0.0,0.0
পোস্টাল ভোট BD তে ওটিপি সাবমিশনের জন্য কোনটি ট্যাপ করা লাগবে?,otp_send_button,53166,otp_send_button,below_audit_buffer,,,,0.4965485375388,False,0.008258223533630371,0.018490493297576904,0.0,0.0
ওটিপি সাবমিটের জন্য পোস্টাল ভোট অ্যাপে কোন বোতাম টিপা উচিত?,otp_send_button,53173,otp_send_button,audited_flag,audited,sibling_collision,"Asks about submitting OTP, not sending/requesting an OTP; this fits an OTP submit-button intent better.",0.5581946164664444,True,0.01498943567276001,0.11182743310928345,0.0,0.0
পোস্টাল ভোট অ্যাপে ওয়ান টাইম পাসওয়ার্ড পাঠানোর জন্য কোনটা ক্লিক করবো?,otp_send_button,53176,otp_send_button,below_audit_buffer,,,,0.5034986671480517,False,0.002155780792236328,0.03004080057144165,0.0,0.0
পোস্টাল ভোট অ্যাপে ভেরিফিকেশন সাবমিট করতে কোনটা টাচ দেব?,otp_send_button,53182,otp_send_button,below_audit_buffer,,,,0.44429742754513063,False,0.0014963746070861816,-0.08834624290466309,0.0,0.0
পোস্টাল ভোট বিডি অ্যাপে ওটিপি কিভাবে পাবো?,otp_send_button,78623,otp_send_button,below_audit_buffer,,,,0.5085071512592163,False,0.0014549493789672852,0.020298302173614502,0.0,0.0
